"";"y";"x1";"x2";"i";"cluster"
"2710";1;1,084;-0,319;35;"35"
"2711";1;0,325;-1,374;35;"35"
"2712";0;-1,311;0,625;35;"35"
"2713";0;0,634;1,639;35;"35"
"2714";0;-0,224;1,531;35;"35"
"2715";1;1,141;1,932;35;"35"
"2716";1;0,315;0,605;35;"35"
"2717";1;-0,226;-0,464;35;"35"
"2718";1;-0,049;-1,055;35;"35"
"2719";1;-0,217;-1,422;35;"35"
"2720";1;0,383;-0,57;35;"35"
"2721";0;0,904;0,792;35;"35"
"2722";0;0,98;1,229;35;"35"
"2723";1;0,044;-0,324;35;"35"
"2724";0;-0,713;0,033;35;"35"
"2725";1;1,83;0,044;35;"35"
"2726";0;-1,573;0,808;35;"35"
"2727";0;-0,925;-0,738;35;"35"
"2728";1;0,017;-1,272;35;"35"
"2729";0;-0,216;1,681;35;"35"
"2730";1;1,292;0,228;35;"35"
"2731";0;-1,67;0,329;35;"35"
"2732";1;2,473;-0,891;35;"35"
"2733";1;0,001;-0,172;35;"35"
"2734";0;-0,483;0,159;36;"36"
"2735";1;1,321;-1,937;36;"36"
"2736";1;0,092;-0,745;36;"36"
"2737";0;0,184;0,715;36;"36"
"2738";0;-0,409;0,582;36;"36"
"2739";0;-0,198;0,027;36;"36"
"2740";0;-0,895;2,52;36;"36"
"2741";0;0,755;0,465;36;"36"
"2742";0;-0,011;0,53;36;"36"
"2743";0;-0,948;1,441;36;"36"
"2744";0;0,188;-0,687;36;"36"
"2745";0;1,789;0,403;36;"36"
"2746";1;2,167;0,088;36;"36"
"2747";1;-0,637;-1,46;36;"36"
"2748";0;1,465;1,163;36;"36"
"2749";0;0,594;0,992;36;"36"
"2750";0;-0,183;-0,116;36;"36"
"2751";0;-0,975;-0,089;36;"36"
"2752";0;0,581;0,774;36;"36"
"2753";0;-1,798;1,259;36;"36"
"2754";1;-1,082;-0,993;36;"36"
"2755";0;0,813;0,63;36;"36"
"2756";0;-1,136;-0,081;36;"36"
"2757";0;-0,327;0,538;36;"36"
"2758";0;-0,02;0,146;36;"36"
"2759";0;-0,367;-0,055;36;"36"
"2760";1;-0,552;-1,134;36;"36"
"2761";0;-0,218;-0,402;36;"36"
"2762";0;2,668;0,158;36;"36"
"2763";0;-1,148;-0,52;36;"36"
"2764";1;1,065;-0,798;36;"36"
"2765";1;1,57;2,317;36;"36"
"2766";0;-0,099;0,716;36;"36"
"2767";0;-0,106;0,174;36;"36"
"2768";0;1,254;0,188;36;"36"
"2769";0;0,221;0,151;36;"36"
"2770";0;-0,454;1,806;36;"36"
"2771";0;-0,416;-0,591;36;"36"
"2772";1;-0,433;-1,66;36;"36"
"2773";1;-0,322;-0,671;36;"36"
"2774";0;-0,284;0,611;36;"36"
"2775";0;-0,604;-0,575;36;"36"
"2776";0;-0,23;-0,309;36;"36"
"2777";1;-0,189;-0,484;36;"36"
"2778";0;0,465;0,534;36;"36"
"2779";0;0,219;-0,475;36;"36"
"2780";0;-0,374;-0,636;36;"36"
"2781";0;0,82;0,634;36;"36"
"2782";0;-1,726;0,631;36;"36"
"2783";0;-1,627;0,375;36;"36"
"2784";0;-1,629;-0,756;36;"36"
"2785";0;-0,455;0,115;36;"36"
"2786";1;0,12;-1,878;36;"36"
"2787";0;0,128;-0,501;36;"36"
"2788";1;0,129;-1,584;36;"36"
"2789";1;0,125;-1,206;36;"36"
"2790";1;-0,997;-1,312;36;"36"
"2791";1;0,422;-1,274;36;"36"
"2792";0;-0,845;1,263;36;"36"
"2793";1;0,921;-1,376;36;"36"
"2794";0;-0,213;-0,633;36;"36"
"2795";1;-1,549;-1,464;36;"36"
"2796";1;1,536;-0,719;37;"37"
"2797";1;-0,121;-0,657;37;"37"
"2798";0;-0,181;0,541;37;"37"
"2799";1;1,417;0,902;37;"37"
"2800";1;-0,576;-0,456;37;"37"
"2801";0;-0,326;0,998;37;"37"
"2802";1;0,886;-0,211;37;"37"
"2803";1;0,988;-0,567;37;"37"
"2804";1;-0,268;-0,986;37;"37"
"2805";1;-0,302;-0,895;37;"37"
"2806";1;0,538;-0,26;37;"37"
"2807";1;1,28;0,431;37;"37"
"2808";1;1,428;-0,66;37;"37"
"2809";1;1,813;-0,308;37;"37"
"2810";1;-0,831;-0,427;37;"37"
"2811";1;1,265;0,916;37;"37"
"2812";1;-1,409;-0,443;37;"37"
"2813";1;0,428;-0,653;37;"37"
"2814";0;-0,85;0,193;37;"37"
"2815";1;0,343;0,036;37;"37"
"2816";1;1,544;0,051;37;"37"
"2817";1;0,478;1,415;37;"37"
"2818";0;-0,691;0,704;37;"37"
"2819";1;-0,495;0,047;37;"37"
"2820";1;0,032;0,765;37;"37"
"2821";1;0,561;0,127;37;"37"
"2822";1;1,692;1,883;37;"37"
"2823";1;-0,206;-0,437;37;"37"
"2824";0;0,797;1,117;37;"37"
"2825";1;-0,993;-0,912;37;"37"
"2826";1;0,62;0,964;37;"37"
"2827";1;1,809;0,176;37;"37"
"2828";1;0,744;-0,829;37;"37"
"2829";0;-1,923;1,635;37;"37"
"2830";1;0,357;1,164;37;"37"
"2831";0;-0,056;0,041;37;"37"
"2832";1;1,494;-1,865;37;"37"
"2833";1;1,775;0,794;37;"37"
"2834";1;-2,119;-1,849;37;"37"
"2835";1;-0,023;-0,083;37;"37"
"2836";1;-1,428;-1,391;37;"37"
"2837";1;-0,416;0,632;37;"37"
"2838";1;0,469;-0,309;37;"37"
"2839";1;-0,153;-0,921;37;"37"
"2840";0;-0,36;1,652;37;"37"
"2841";1;0,317;-1,8;37;"37"
"2842";1;-0,689;-1,255;37;"37"
"2843";1;0,054;0,202;37;"37"
"2844";1;-0,074;-0,705;37;"37"
"2845";1;1,968;1,3;37;"37"
"2846";0;-1,15;1,114;37;"37"
"2847";1;0,259;-0,423;37;"37"
"2848";1;-1,607;-1,465;37;"37"
"2849";1;0,282;1,064;37;"37"
"2850";0;-0,323;0,926;37;"37"
"2851";1;1,472;-0,155;37;"37"
"2852";1;0,657;0,676;37;"37"
"2853";0;0,119;2,327;37;"37"
"2854";1;-0,119;0,374;37;"37"
"2855";0;-0,927;0,535;37;"37"
"2856";1;0,343;-0,584;37;"37"
"2857";1;-0,937;-1,031;37;"37"
"2858";1;-1,422;0,433;37;"37"
"2859";1;0,637;1,946;37;"37"
"2860";1;2,166;0,353;37;"37"
"2861";1;1,726;0,723;37;"37"
"2862";1;-0,644;-0,01;37;"37"
"2863";1;0,686;-0,198;37;"37"
"2864";1;1,007;-0,088;37;"37"
"2865";0;-1,288;2,699;37;"37"
"2866";1;1,03;-0,616;37;"37"
"2867";0;-0,881;0,735;37;"37"
"2868";1;-1,927;-0,831;37;"37"
"2869";1;0,88;0,216;37;"37"
"2870";0;-0,273;1,216;37;"37"
"2871";1;-0,458;-0,482;37;"37"
"2872";1;2,368;-2,139;37;"37"
"2873";1;2,383;0,26;37;"37"
"2874";0;0,304;1,106;37;"37"
"2875";1;-2,221;-0,164;37;"37"
"2876";0;-1,082;1,385;38;"38"
"2877";1;0,181;1,005;38;"38"
"2878";1;-1,424;-0,601;38;"38"
"2879";1;1,68;-0,41;38;"38"
"2880";1;0,381;0,191;38;"38"
"2881";1;0,02;-1,471;38;"38"
"2882";1;0,744;-0,971;38;"38"
"2883";0;-1,191;1,28;38;"38"
"2884";1;-0,244;-0,395;38;"38"
"2885";1;-0,363;-1,698;38;"38"
"2886";1;-0,427;-0,041;38;"38"
"2887";1;-0,455;0,172;38;"38"
"2888";1;1,019;0,012;38;"38"
"2889";1;0,525;-1,493;38;"38"
"2890";1;0,717;0,106;38;"38"
"2891";1;1,182;1,281;38;"38"
"2892";1;1,456;-0,32;38;"38"
"2893";1;-0,539;0,523;38;"38"
"2894";1;0,609;-0,387;38;"38"
"2895";0;1,115;2,056;38;"38"
"2896";0;-2,037;1,498;38;"38"
"2897";1;1,538;0,415;38;"38"
"2898";1;-0,694;-1,086;38;"38"
"2899";1;-0,193;-0,625;38;"38"
"2900";1;0,835;-1,488;38;"38"
"2901";1;1,344;0,875;38;"38"
"2902";1;0,417;-0,249;38;"38"
"2903";0;-0,538;1,539;38;"38"
"2904";0;-0,839;-1,14;38;"38"
"2905";0;-0,295;0,185;38;"38"
"2906";0;-0,817;1,72;38;"38"
"2907";1;-0,005;1,11;38;"38"
"2908";1;-1,079;-1,294;38;"38"
"2909";0;-0,797;0,7;38;"38"
"2910";1;-1,637;-0,131;38;"38"
"2911";1;-2,677;-0,498;38;"38"
"2912";1;0,465;0,043;38;"38"
"2913";1;-0,551;-1,243;38;"38"
"2914";1;-0,624;-0,702;38;"38"
"2915";1;0,119;-0,268;38;"38"
"2916";0;-1,398;0,903;38;"38"
"2917";0;-1,2;1,647;38;"38"
"2918";1;-0,209;0,322;38;"38"
"2919";1;-0,134;1,479;38;"38"
"2920";1;-0,004;-2,122;38;"38"
"2921";1;0,542;-1,241;38;"38"
"2922";0;-1,042;-0,101;38;"38"
"2923";1;-0,302;-0,816;38;"38"
"2924";0;-0,008;-0,151;38;"38"
"2925";0;0,402;0,355;38;"38"
"2926";1;0,493;-0,185;38;"38"
"2927";1;1,075;0,699;38;"38"
"2928";1;0,736;0,502;38;"38"
"2929";1;0,483;0,358;38;"38"
"2930";1;-0,499;-0,328;38;"38"
"2931";1;-1,393;-0,596;38;"38"
"2932";1;-0,717;0,002;38;"38"
"2933";0;-0,269;0,673;38;"38"
"2934";1;1,612;-0,887;38;"38"
"2935";0;-1,089;2,177;38;"38"
"2936";0;0,151;0,445;38;"38"
"2937";1;1,138;-1,73;38;"38"
"2938";0;-1,646;1,14;38;"38"
"2939";1;0,798;-1,704;38;"38"
"2940";1;1,638;0,059;38;"38"
"2941";1;-0,601;0,212;38;"38"
"2942";1;1,052;-0,57;38;"38"
"2943";1;0,585;-1,461;38;"38"
"2944";1;1,885;-0,962;38;"38"
"2945";1;-0,905;-1,229;38;"38"
"2946";1;1,428;1,581;38;"38"
"2947";1;0,32;0,004;38;"38"
"2948";1;0,434;-0,349;38;"38"
"2949";1;-0,427;-1,43;38;"38"
"2950";1;0,573;-1,855;38;"38"
"2951";1;-0,994;-0,314;38;"38"
"2952";1;0,749;-1,158;38;"38"
"2953";1;1,065;0,62;38;"38"
"2954";1;-2,547;-2,358;39;"39"
"2955";0;-1,238;-0,523;39;"39"
"2956";1;-0,38;-0,848;39;"39"
"2957";0;-0,162;1,235;39;"39"
"2958";0;1,056;0,227;39;"39"
"2959";1;0,205;0,985;39;"39"
"2960";1;1,194;1,698;39;"39"
"2961";1;0,85;0,47;39;"39"
"2962";1;0,301;-1,501;39;"39"
"2963";0;0,733;0,84;39;"39"
"2964";0;-0,01;0,421;39;"39"
"2965";1;-0,28;-0,528;39;"39"
"2966";1;1,812;1,184;39;"39"
"2967";0;0,62;-0,198;39;"39"
"2968";0;-1,149;0,28;39;"39"
"2969";1;1,512;-0,136;39;"39"
"2970";1;-0,621;-1,835;39;"39"
"2971";0;-0,535;0,999;39;"39"
"2972";1;-0,054;-0,346;39;"39"
"2973";1;-1,044;-0,925;39;"39"
"2974";0;-0,069;2,5;39;"39"
"2975";0;0,422;0,348;39;"39"
"2976";0;-0,835;1,184;39;"39"
"2977";1;-0,239;-0,906;39;"39"
"2978";0;0,057;-0,917;39;"39"
"2979";0;-0,108;-0,399;39;"39"
"2980";0;-0,046;0,824;39;"39"
"2981";1;2,441;-0,054;39;"39"
"2982";0;-0,821;0,677;39;"39"
"2983";0;-0,039;0,213;39;"39"
"2984";0;-0,29;0,53;39;"39"
"2985";0;-1,001;1,151;39;"39"
"2986";1;-0,918;-0,341;39;"39"
"2987";1;0,288;-1,297;39;"39"
"2988";0;1,091;0,916;39;"39"
"2989";0;0,545;0,725;39;"39"
"2990";1;0,494;-0,822;39;"39"
"2991";1;-0,337;-0,334;39;"39"
"2992";0;-1,232;0,886;39;"39"
"2993";0;-0,618;1,224;39;"39"
"2994";1;0,237;-0,504;39;"39"
"2995";1;1,021;0,357;39;"39"
"2996";1;1,201;0,99;39;"39"
"2997";0;-0,611;0,21;39;"39"
"2998";0;-1,586;-0,034;39;"39"
"2999";0;-1,163;0,319;39;"39"
"3000";0;0,424;-0,499;39;"39"
"3001";0;-0,72;0,383;39;"39"
"3002";1;-0,242;0,44;39;"39"
"3003";0;-0,144;2,953;39;"39"
"3004";1;-0,555;-0,666;39;"39"
"3005";1;0,898;-1,685;39;"39"
"3006";0;-0,205;1,393;39;"39"
"3007";1;1,692;-0,356;39;"39"
"3008";1;0,513;-0,415;39;"39"
"3009";1;0,381;0,16;39;"39"
"3010";0;-0,727;-0,068;39;"39"
"3011";1;1,359;0,595;39;"39"
"3012";1;0,974;-1,029;39;"39"
"3013";0;0,266;-0,074;39;"39"
"3014";0;0,615;0,655;39;"39"
"3015";1;-0,122;0,273;39;"39"
"3016";1;0,513;-0,784;39;"39"
"3017";1;0,891;-0,047;39;"39"
"3018";1;-0,468;1,747;39;"39"
"3019";1;0,158;-0,748;39;"39"
"3020";1;-0,31;0,043;39;"39"
"3021";1;-0,443;-1,332;39;"39"
"3022";1;0,121;0,251;39;"39"
"3023";1;-0,381;0,419;40;"40"
"3024";1;-0,917;0,154;40;"40"
"3025";0;0,121;-1,182;40;"40"
"3026";1;-0,963;0,357;40;"40"
"3027";0;0,724;-1,102;40;"40"
"3028";1;0,378;1,305;40;"40"
"3029";0;-0,342;-0,213;40;"40"
"3030";1;0,196;1,354;40;"40"
"3031";0;-2,005;-0,071;40;"40"
"3032";1;0,491;0,056;40;"40"
"3033";0;-0,857;-0,782;40;"40"
"3034";1;1,178;0,637;40;"40"
"3035";1;1,168;0,207;40;"40"
"3036";1;1,258;1,807;40;"40"
"3037";1;-0,049;0,381;40;"40"
"3038";0;-0,061;-1,183;40;"40"
"3039";1;0,455;0,174;40;"40"
"3040";1;-1,363;0,098;40;"40"
"3041";1;-0,237;0,208;40;"40"
"3042";1;-1,557;-0,421;40;"40"
"3043";1;-0,633;0,076;40;"40"
"3044";1;0,349;-0,409;40;"40"
"3045";0;-0,202;-1,281;40;"40"
"3046";1;0,568;0,298;40;"40"
"3047";1;0,469;0,779;40;"40"
"3048";1;-1,641;-0,046;40;"40"
"3049";0;1,114;-0,101;40;"40"
"3050";1;-1,299;-0,141;40;"40"
"3051";1;-0,01;0,827;40;"40"
"3052";1;0,569;2,12;40;"40"
"3053";1;-0,32;0,001;40;"40"
"3054";1;-0,616;0,465;40;"40"
"3055";1;1,062;-1,198;40;"40"
"3056";0;1,497;-1,373;40;"40"
"3057";1;0,024;-0,542;40;"40"
"3058";0;-0,234;-0,73;40;"40"
"3059";1;0,589;-1,864;40;"40"
"3060";0;-0,917;-1,546;40;"40"
"3061";1;-0,767;-0,248;40;"40"
"3062";1;-1,452;0,233;40;"40"
"3063";0;0,456;-1,891;40;"40"
"3064";1;1,289;-1,701;40;"40"
"3065";1;-0,845;0,824;40;"40"
"3066";1;0,12;-0,118;40;"40"
"3067";1;1,106;1,065;40;"40"
"3068";1;0,411;0,498;40;"40"
"3069";1;1,09;0,382;40;"40"
"3070";1;-0,394;0,284;40;"40"
"3071";0;-0,776;-1,273;40;"40"
"3072";1;-1,086;1,135;40;"40"
"3073";1;1,23;1,685;40;"40"
"3074";0;-0,184;0,14;40;"40"
"3075";1;0,044;0,401;40;"40"
"3076";1;-0,347;-0,151;40;"40"
"3077";0;-0,321;-1,413;40;"40"
"3078";1;0,468;0,265;40;"40"
"3079";1;1,24;0,793;40;"40"
"3080";1;-0,332;-0,388;40;"40"
"3081";0;-0,348;1,813;40;"40"
"3082";0;0,406;0,18;40;"40"
"3083";1;1,895;1,862;40;"40"
"3084";0;0,459;-2,714;40;"40"
"3085";1;0,398;-1,114;40;"40"
"3086";1;-0,338;-0,045;40;"40"
"3087";0;0,37;-1,45;40;"40"
"3088";0;0,579;-0,721;40;"40"
"3089";1;0,257;0,511;40;"40"
"3090";1;1,194;-1,047;40;"40"
"3091";0;-1,509;1,659;40;"40"
"3092";1;-0,169;1,213;40;"40"
"3093";1;0,227;-0,228;40;"40"
"3094";1;0,344;-0,452;40;"40"
"3095";1;2,042;-0,438;40;"40"
"3096";0;0,649;-1,61;40;"40"
"3097";1;0,321;1,574;40;"40"
"3098";1;-0,652;0,785;40;"40"
"3099";1;0,378;-0,862;40;"40"
"3100";1;-1,005;0,403;40;"40"
"3101";1;0,14;-0,539;40;"40"
"3102";1;-0,424;-1,359;40;"40"
"3103";1;0,628;-0,645;40;"40"
"3104";1;-1,985;-0,857;40;"40"
"3105";1;1,635;-0,639;40;"40"
"3106";1;1,287;-0,125;40;"40"
"3107";1;1,361;2,354;40;"40"
"3108";0;0,633;-0,455;40;"40"
"3109";1;1,763;-0,17;40;"40"
"3110";1;-0,597;0,287;41;"41"
"3111";1;-0,769;-0,175;41;"41"
"3112";0;0,354;-1,858;41;"41"
"3113";0;-0,418;1,309;41;"41"
"3114";1;-1,595;0,959;41;"41"
"3115";1;0,872;-0,551;41;"41"
"3116";1;1,102;0,141;41;"41"
"3117";0;-0,535;-0,406;41;"41"
"3118";0;-1,915;-0,793;41;"41"
"3119";0;-0,365;0,392;41;"41"
"3120";0;0,33;-0,194;41;"41"
"3121";0;-0,001;-2,147;41;"41"
"3122";1;1,234;0,569;41;"41"
"3123";0;1,826;-1,016;41;"41"
"3124";0;1,178;-0,451;41;"41"
"3125";0;0,013;-1,592;41;"41"
"3126";0;-0,858;0,627;41;"41"
"3127";1;0,961;0,675;41;"41"
"3128";0;0,72;-1,303;41;"41"
"3129";1;1,438;-0,318;41;"41"
"3130";0;-1,148;-0,839;41;"41"
"3131";1;1,691;0,163;41;"41"
"3132";1;1,347;1,034;41;"41"
"3133";0;-1,382;1,813;41;"41"
"3134";1;1,023;0,212;41;"41"
"3135";0;-0,658;0,054;41;"41"
"3136";1;1,691;0,553;41;"41"
"3137";0;-1,317;-1,173;41;"41"
"3138";1;-0,933;-0,501;41;"41"
"3139";0;0,48;-0,319;41;"41"
"3140";1;-0,353;0,346;41;"41"
"3141";0;-1,282;0,371;41;"41"
"3142";1;0,618;1,576;41;"41"
"3143";1;0,258;-0,08;41;"41"
"3144";1;-1,178;1,055;41;"41"
"3145";0;0,106;-0,319;41;"41"
"3146";0;-1,045;-0,631;41;"41"
"3147";1;1,004;0,688;41;"41"
"3148";1;1,018;0,609;41;"41"
"3149";0;-0,139;-1,194;41;"41"
"3150";0;-0,296;-0,085;41;"41"
"3151";1;-1,07;1,583;41;"41"
"3152";1;0,4;-1,603;41;"41"
"3153";0;0,552;0,028;41;"41"
"3154";1;0,051;0,189;41;"41"
"3155";0;-1,101;0,76;41;"41"
"3156";0;-1,34;-0,499;41;"41"
"3157";1;0,893;1,672;41;"41"
"3158";0;0,176;0,634;41;"41"
"3159";1;0,906;-0,249;41;"41"
"3160";1;0,683;0,329;41;"41"
"3161";1;-0,741;0,619;41;"41"
"3162";1;0,385;0,206;41;"41"
"3163";0;0,511;-1,142;41;"41"
"3164";1;0,05;0,326;41;"41"
"3165";1;-0,453;0,73;41;"41"
"3166";0;0,364;-1,026;41;"41"
"3167";0;-0,816;0,478;41;"41"
"3168";0;-0,43;-0,03;41;"41"
"3169";0;0,482;-1,313;41;"41"
"3170";0;-1,853;1,274;41;"41"
"3171";1;-0,501;2,446;41;"41"
"3172";0;-1,362;-2,571;41;"41"
"3173";1;0,249;-1,163;41;"41"
"3174";1;3,037;-0,216;41;"41"
"3175";0;-1,539;-0,567;41;"41"
"3176";0;-0,242;-1,197;41;"41"
"3177";0;-1,192;-0,857;41;"41"
"3178";0;1,137;-1,967;41;"41"
"3179";1;-0,052;0,829;41;"41"
"3180";1;1,15;0,032;41;"41"
"3181";1;-0,984;1,052;41;"41"
"3182";1;0,809;-0,368;41;"41"
"3183";0;-0,625;0,556;41;"41"
"3184";1;-0,164;0,869;41;"41"
"3185";1;-0,025;0,334;41;"41"
"3186";0;0,008;0,43;41;"41"
"3187";1;-0,601;-0,126;41;"41"
"3188";0;0,107;-1,385;41;"41"
"3189";0;-0,647;0,025;41;"41"
"3190";1;1,189;-1,124;41;"41"
"3191";1;0,649;2,076;41;"41"
"3192";0;-1,943;1,215;41;"41"
"3193";1;-0,655;0,5;41;"41"
"3194";0;-0,234;-0,403;41;"41"
"3195";1;1,441;-0,197;41;"41"
"3196";1;1,131;0,836;41;"41"
"3197";0;0,96;-1,646;41;"41"
"3198";0;-0,846;-0,282;42;"42"
"3199";0;0,045;1,903;42;"42"
"3200";0;0,619;1,322;42;"42"
"3201";0;0,177;1,664;42;"42"
"3202";0;0,907;-0,775;42;"42"
"3203";0;0,121;0,291;42;"42"
"3204";0;-0,51;1,145;42;"42"
"3205";0;-0,884;1,899;42;"42"
"3206";0;-0,733;1,004;42;"42"
"3207";0;-1,454;-1,567;42;"42"
"3208";0;-0,986;0,528;42;"42"
"3209";1;1,505;0,689;42;"42"
"3210";0;-1,382;0,158;42;"42"
"3211";1;-0,347;0,029;42;"42"
"3212";0;-2,953;-1,082;42;"42"
"3213";0;-0,113;0,406;42;"42"
"3214";0;-0,737;1,989;42;"42"
"3215";0;0,139;0,555;42;"42"
"3216";0;-0,612;0,208;42;"42"
"3217";0;-0,359;-0,522;42;"42"
"3218";0;0,554;-0,422;42;"42"
"3219";1;0,339;-1,519;42;"42"
"3220";0;0,163;0,248;42;"42"
"3221";0;0,42;-0,054;42;"42"
"3222";0;-1,259;-0,303;42;"42"
"3223";1;-0,375;-1,485;42;"42"
"3224";1;1,826;-0,45;42;"42"
"3225";0;-0,21;1,327;42;"42"
"3226";0;0,295;0,375;42;"42"
"3227";0;0,474;-0,363;42;"42"
"3228";1;0,126;1,556;42;"42"
"3229";0;1,697;-2,311;42;"42"
"3230";0;0,072;-0,583;42;"42"
"3231";1;2,002;0,199;42;"42"
"3232";1;0,545;0,784;42;"42"
"3233";0;-1,068;1,103;42;"42"
"3234";0;0,343;0,372;42;"42"
"3235";0;0,108;-0,924;42;"42"
"3236";0;-0,587;-0,303;42;"42"
"3237";0;0,714;-0,896;42;"42"
"3238";0;-1,201;-0,267;42;"42"
"3239";0;-0,713;-0,81;42;"42"
"3240";0;1,388;-0,21;42;"42"
"3241";0;-0,124;0,384;42;"42"
"3242";1;-1,473;-1,965;42;"42"
"3243";0;-0,305;-0,899;42;"42"
"3244";0;-0,079;-0,659;42;"42"
"3245";0;-0,644;-1,24;42;"42"
"3246";0;-2,371;-0,345;42;"42"
"3247";0;-0,064;1,321;42;"42"
"3248";0;-1,245;1,3;42;"42"
"3249";0;0,145;-0,58;42;"42"
"3250";1;-0,696;-0,511;42;"42"
"3251";0;-0,029;-0,485;42;"42"
"3252";1;0,765;-0,101;42;"42"
"3253";0;-0,253;-2,174;42;"42"
"3254";0;-0,129;0,931;42;"42"
"3255";0;0,041;0,495;42;"42"
"3256";1;1,834;1,197;42;"42"
"3257";0;-0,303;0,285;42;"42"
"3258";1;-0,173;-1,389;42;"42"
"3259";1;0,352;-1,987;42;"42"
"3260";1;0,664;-1,387;42;"42"
"3261";0;-0,992;0,723;42;"42"
"3262";0;-0,808;-0,152;42;"42"
"3263";0;-1,004;-0,239;42;"42"
"3264";0;0,567;-0,336;42;"42"
"3265";1;0,914;0,012;42;"42"
"3266";0;0,604;0,318;42;"42"
"3267";0;1,133;0,818;42;"42"
"3268";0;0,812;0,137;42;"42"
"3269";1;1,359;-0,351;42;"42"
"3270";0;0,18;1,09;42;"42"
"3271";0;-1,449;0,244;42;"42"
"3272";0;-0,79;-0,128;42;"42"
"3273";0;0,165;0,169;42;"42"
"3274";0;-0,746;1,99;42;"42"
"3275";0;-1,213;-1,332;42;"42"
"3276";0;-0,285;0,092;42;"42"
"3277";0;-1,126;0,87;42;"42"
"3278";0;-0,806;0,329;42;"42"
"3279";1;0,694;-0,627;42;"42"
"3280";0;1,178;-0,119;42;"42"
"3281";1;-0,148;1,382;42;"42"
"3282";0;-0,42;0,121;42;"42"
"3283";0;-0,221;1,729;42;"42"
"3284";0;-0,992;0,862;42;"42"
"3285";1;-0,211;0,058;42;"42"
"3286";0;0,647;0,495;42;"42"
"3287";0;0,148;-0,704;42;"42"
"3288";1;1,333;-1,356;42;"42"
"3289";0;0,448;0,877;42;"42"
"3290";1;-0,611;-0,046;43;"43"
"3291";1;1,52;0,773;43;"43"
"3292";1;0,776;0,616;43;"43"
"3293";0;-1,333;0,523;43;"43"
"3294";1;0,784;-0,022;43;"43"
"3295";1;0,715;-0,902;43;"43"
"3296";1;-1,183;-0,425;43;"43"
"3297";1;0,485;-0,107;43;"43"
"3298";1;-0,412;0,408;43;"43"
"3299";1;-0,486;-0,185;43;"43"
"3300";0;-2,306;1,117;43;"43"
"3301";1;-0,575;-0,614;43;"43"
"3302";1;-0,528;-0,469;43;"43"
"3303";1;1,244;0,809;43;"43"
"3304";1;-1,979;-0,489;43;"43"
"3305";0;-1,432;0,204;43;"43"
"3306";1;-0,603;0,579;43;"43"
"3307";1;-0,105;-0,021;43;"43"
"3308";1;0,755;-0,192;43;"43"
"3309";0;-0,361;1,514;43;"43"
"3310";1;0,298;0,356;43;"43"
"3311";1;0,523;-0,988;43;"43"
"3312";0;1,014;1,96;43;"43"
"3313";1;0,75;-0,548;43;"43"
"3314";0;0,27;0,339;43;"43"
"3315";0;-0,852;0,548;43;"43"
"3316";1;0,02;0,029;43;"43"
"3317";1;2,355;-0,656;43;"43"
"3318";1;0,363;-0,433;43;"43"
"3319";1;0,499;0,88;43;"43"
"3320";1;-0,096;-0,907;43;"43"
"3321";0;-1,014;0,753;43;"43"
"3322";1;-0,862;-0,299;43;"43"
"3323";1;-1,101;-0,278;43;"43"
"3324";1;0,764;0,874;43;"43"
"3325";1;-0,572;-2,028;43;"43"
"3326";1;-0,495;-0,787;43;"43"
"3327";1;1,017;1,243;43;"43"
"3328";0;-0,627;1,51;43;"43"
"3329";0;-1,695;3,025;43;"43"
"3330";1;-0,481;-1,096;43;"43"
"3331";1;0,109;-0,749;43;"43"
"3332";1;0,618;1,479;43;"43"
"3333";1;-0,928;-0,373;43;"43"
"3334";1;0,48;0,285;43;"43"
"3335";0;-1,133;-0,054;43;"43"
"3336";1;1,624;0,203;43;"43"
"3337";1;-1,524;-0,809;43;"43"
"3338";0;-0,152;0,04;43;"43"
"3339";1;-0,432;-1,027;43;"43"
"3340";1;1,446;0,082;43;"43"
"3341";1;1,929;1,938;43;"43"
"3342";1;1,515;-1,642;43;"43"
"3343";1;-0,265;-1,854;43;"43"
"3344";0;-0,035;0,912;43;"43"
"3345";1;-0,531;-0,202;43;"43"
"3346";1;-0,45;-1,984;43;"43"
"3347";1;0,584;0,586;43;"43"
"3348";1;0,988;1,613;43;"43"
"3349";0;-0,996;0,693;44;"44"
"3350";1;0,373;0,378;44;"44"
"3351";1;-1,085;-0,827;44;"44"
"3352";1;-0,543;-0,03;44;"44"
"3353";1;-0,226;-0,595;44;"44"
"3354";1;0,096;-1,225;44;"44"
"3355";1;-0,574;-1,587;44;"44"
"3356";0;-1,937;0,776;44;"44"
"3357";0;-0,444;1,489;44;"44"
"3358";1;-0,208;-0,723;44;"44"
"3359";1;1,549;-0,255;44;"44"
"3360";1;-1,234;0,344;44;"44"
"3361";1;1,41;-0,888;44;"44"
"3362";0;-0,569;1,183;44;"44"
"3363";1;2,048;0,685;44;"44"
"3364";1;-1,494;-1,289;44;"44"
"3365";1;-1,302;-0,505;44;"44"
"3366";1;1,734;-0,554;44;"44"
"3367";1;-0,776;-0,3;44;"44"
"3368";1;-0,197;-0,364;44;"44"
"3369";1;-0,166;-0,869;44;"44"
"3370";1;-0,252;-0,175;44;"44"
"3371";1;-0,939;-0,914;44;"44"
"3372";1;1,284;0,355;44;"44"
"3373";0;-2,123;1,259;44;"44"
"3374";1;3,608;0,579;44;"44"
